APLP1,APLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APLP2,APLP-2,APPH,APPL2,CDEBP,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOA1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOA2,Apo-AII,ApoA-II,apoAII,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOA4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOB,FLDB,LDLCQ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOBEC1,APOBEC-1,BEDP,CDAR1,HEPR,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOC1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOC1P1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQP8,AQP-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOC2,APO-CII,APOC-II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOC3,APOCIII,HALP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOC4,APO-CIV,APOC-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOD,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOE,AD2,LDLCQ5,LPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOH,B2G1,B2GP1,BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APP,AAA,ABETA,ABPP,AD1,APPI,CTFgamma,CVAP,PN-II,PN2,,,,,,,,,,,,,,,,,,,,,,
APRT,AMP,APRTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KLK3,APS,KLK2A1,PSA,hK3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAS,ALPS1A,APO-1,APT1,CD95,FAS1,FASTM,TNFRSF6,,,,,,,,,,,,,,,,,,,,,,,,
FASLG,ALPS1B,APT1LG1,APTL,CD178,CD95-L,CD95L,FASL,TNFSF6,,,,,,,,,,,,,,,,,,,,,,,
SHROOM2,APXL,HSAPXL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQP1,AQP-CHIP,CHIP28,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQP2,AQP-CD,WCH-CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQP3,AQP-3,GIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQP4,HMIWC2,MIWC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQP5,AQP-5,PPKB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQP6,AQP2L,KID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQP7,AQP7L,AQP9,AQPap,GLYCQTL,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQP9,AQP-9,HsT17287,SSC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,AIS,DHTR,HUMARA,HYSP1,KD,NR3C4,SBMA,SMAX1,TFM,,,,,,,,,,,,,,,,,,,,,,
ABCC6,ABC34,ARA,EST349056,GACI2,MLP1,MOAT-E,MOATE,MRP6,PXE,PXE1,URG7,,,,,,,,,,,,,,,,,,,,
ARAF,A-RAF,ARAF1,PKS2,RAFA1,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARCN1,COPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIM23,ARD1,ARFD1,RNF46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREG,AR,AREGB,CRDGF,SDGF,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARF1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARF3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARF4,ARF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARL4D,ARF4L,ARL6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARF4P1,ARF4P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARF5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARF6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOA,ARH12,ARHA,RHO12,RHOH12,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOB,ARH6,ARHB,MST081,MSTP081,RHOH6,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOC,ARH9,ARHC,H9,RHOH9,,,,,,,,,,,,,,,,,,,,,,,,,,,
RND3,ARHE,Rho8,RhoE,memB,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOG,ARHG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARHGAP1,CDC42GAP,RHOGAP,RHOGAP1,p50rhoGAP,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARHGAP4,C1,RGC1,RhoGAP4,SrGAP4,p115,,,,,,,,,,,,,,,,,,,,,,,,,,
ARHGAP5,GFI2,RhoGAP5,p190-B,p190BRhoGAP,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARHGAP6,RHOGAP6,RHOGAPX-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARHGDIA,GDIA1,HEL-S-47e,NPHS8,RHOGDI,RHOGDI-1,,,,,,,,,,,,,,,,,,,,,,,,,,
ARHGDIB,D4,GDIA2,GDID4,LYGDI,Ly-GDI,RAP1GN1,RhoGDI2,,,,,,,,,,,,,,,,,,,,,,,,
ARHGDIG,RHOGDI-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOH,ARHH,TTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARL1,ARFL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHOX2A,ARIX,CFEOM2,FEOM2,NCAM2,PMX2A,,,,,,,,,,,,,,,,,,,,,,,,,,
ARL2,ARFL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARL3,ARFL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARNT,HIF-1-beta,HIF-1beta,HIF1-beta,HIF1B,HIF1BETA,TANGO,bHLHe2,,,,,,,,,,,,,,,,,,,,,,,,
ARNTL,BMAL1,BMAL1c,JAP3,MOP3,PASD3,TIC,bHLHe5,,,,,,,,,,,,,,,,,,,,,,,,
ARR3,ARRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRB1,ARB1,ARR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRB2,ARB2,ARR2,BARR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARSA,MLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARSB,ASB,G4S,MPS6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STS,ARSC,ARSC1,ASC,ES,SSDD,XLI,,,,,,,,,,,,,,,,,,,,,,,,,
ARSC2,ARSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARSD,ASD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARSE,ASE,CDPX,CDPX1,CDPXR,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARSF,ASF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ART1,ART2,ARTC1,CD296,RT6,,,,,,,,,,,,,,,,,,,,,,,,,,,
ART2P,ART1P,RT6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ART3,ARTC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ART4,ARTC4,CD297,DO,DOK1,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARVCF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARVD3,ARVD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARVD4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASAH1,AC,ACDase,ASAH,PHP,PHP32,SMAPME,,,,,,,,,,,,,,,,,,,,,,,,,
ASCL1,ASH1,HASH1,MASH1,bHLHa46,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASCL2,ASH2,HASH2,MASH2,bHLHa45,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASD1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASGR1,ASGPR,ASGPR1,CLEC4H1,HL-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASGR2,ASGP-R2,ASGPR2,CLEC4H2,HBXBP,HL-2,,,,,,,,,,,,,,,,,,,,,,,,,,
ASIP,AGSW,AGTI,AGTIL,ASP,SHEP9,,,,,,,,,,,,,,,,,,,,,,,,,,
ASL,ASAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASLP1,ASLL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASMD,ASOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASMT,ASMTY,HIOMT,HIOMTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASNA1,ARSA-I,ARSA1,ASNA-I,GET3,TRC40,hASNA-I,,,,,,,,,,,,,,,,,,,,,,,,,
ASNS,ASNSD,TS11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASNSP2,ASNSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASPA,ACY2,ASP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASPH,AAH,BAH,CASQ2BP1,HAAH,JCTN,junctin,,,,,,,,,,,,,,,,,,,,,,,,,
ASS1,ASS,CTLN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASS1P2,ASSP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASS1P4,ASSP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASS1P5,ASSP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASS1P6,ASSP6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASS1P8,ASSP8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASS1P9,ASSP9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASS1P10,ASSP10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASS1P14,ASSP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTN1,ASTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERPINC1,AT3,AT3D,ATIII,THPH7,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFHX3,ATBF1,ATBT,ZNF927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATD,ATD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATF1,EWS-ATF1,FUS/ATF-1,TREB36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATF3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATF4,CREB-2,CREB2,TAXREB67,TXREB,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATF4P1,ATF4P,TAXREB67P,TXREBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATHS,ALP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATIC,AICAR,AICARFT,HEL-S-70p,IMPCHASE,PURH,,,,,,,,,,,,,,,,,,,,,,,,,,
ATM,AT1,ATA,ATC,ATD,ATDC,ATE,TEL1,TELO1,,,,,,,,,,,,,,,,,,,,,,,
RERE,ARG,ARP,ATN1L,DNB1,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATOH1,ATH1,HATH1,MATH-1,bHLHa14,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATOX1,ATX1,HAH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP1A1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP1A2,FHM2,MHP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP1A3,AHC2,DYT12,RDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP12A,ATP1AL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP1A4,ATP1A1,ATP1AL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP1B1,ATP1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP1B2,AMOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP1B3,ATPB-3,CD298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP1B3P1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP1B1P1,ATP1BL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXYD2,ATP1G1,HOMG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP2A1,ATP2A,SERCA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP2A2,ATP2B,DAR,DD,SERCA2,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP2A3,SERCA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP2B1,PMCA1,PMCA1kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP2B2,PMCA2,PMCA2a,PMCA2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP2B3,CLA2,OPCA,PMCA3,PMCA3a,SCAX1,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP2B4,ATP2B2,MXRA1,PMCA4,PMCA4b,PMCA4x,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP4A,ATP6A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP4B,ATP6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5A1,ATP5A,ATP5AL2,ATPM,HEL-S-123m,MC5DN4,MOM2,OMR,ORM,hATP1,,,,,,,,,,,,,,,,,,,,,,
ALDH7A1,ATQ1,EPD,PDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5A1P2,ATP5AP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5B,ATPMB,ATPSB,HEL-S-271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5BP1,ATP5BL1,ATPMBL1,ATPSBL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5C1,ATP5C,ATP5CL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5E,ATPE,MC5DN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5F1,PIG47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5G1,ATP5A,ATP5G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5G2,ATP5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5G3,P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5G2P1,ATP5GP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5I,ATP5K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5J,ATP5,ATP5A,ATPM,CF6,F6,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1A,ATP6A1,ATP6V1A1,HO68,VA68,VPP2,Vma1,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1B1,ATP6B1,RTA1B,VATB,VMA2,VPP3,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1B2,ATP6B1B2,ATP6B2,HO57,VATB,VPP3,Vma2,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V0C,ATP6C,ATP6L,ATPL,VATL,VPPC,Vma3,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1C1,ATP6C,ATP6D,VATC,Vma5,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1E1,ATP6E,ATP6E2,ATP6V1E,P31,Vma4,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V0B,ATP6F,HATPL,VMA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1G2,ATP6G,ATP6G2,NG38,VMA10,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V0A1,ATP6N1,ATP6N1A,Stv1,VPP1,Vph1,a1,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6AP1,16A,ATP6IP1,ATP6S1,Ac45,CF2,VATPS1,XAP-3,XAP3,,,,,,,,,,,,,,,,,,,,,,,
ATP7A,DSMAX,MK,MNK,SMAX3,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5O,ATPO,OSCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP7B,PWD,WC1,WD,WND,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALDH7A1P1,ATQL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALDH7A1P2,ATQL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALDH7A1P3,ATQL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALDH7A1P4,ATQL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATR,FCTCS,FRP1,MEC1,SCKL,SCKL1,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRX,ATR2,JMS,MRXHF1,RAD54,RAD54L,SFM1,SHS,XH2,XNP,ZNF-HX,,,,,,,,,,,,,,,,,,,,,
KIF1A,ATSV,C2orf20,HSN2C,MRD9,SPG30,UNC104,,,,,,,,,,,,,,,,,,,,,,,,,
AUH,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUP1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVP,ADH,ARVP,AVP-NPII,AVRP,VP,,,,,,,,,,,,,,,,,,,,,,,,,,
AVPR1A,AVPR V1a,AVPR1,V1aR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVPR1B,AVPR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVPR2,ADHR,DI1,DIR,DIR3,NDI,V2R,,,,,,,,,,,,,,,,,,,,,,,,,
AXL,JTK11,UFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZF1,AZF,AZFA,SP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZGP1,ZA2G,ZAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZU1,AZAMP,AZU,CAP37,HBP,HUMAZUR,NAZC,,,,,,,,,,,,,,,,,,,,,,,,,
B2M,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2MR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAAT,BACAT,BAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BACH1,BACH-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAD,BBC2,BCL2L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAG1,BAG-1,HAP,RAP46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAGE,BAGE1,CT2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAI1,GDAIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAI2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAI3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAK1,BAK,BAK-LIKE,BCL2L7,CDN1,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKX3-2,BAPX1,NKX3.2,NKX3B,SMMD,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARD1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAX,BCL2L4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBS1,BBS2L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBS2,BBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBS4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCAT1,BCATC,BCT1,ECA39,MECA39,PNAS121,PP18,,,,,,,,,,,,,,,,,,,,,,,,,
BCAT2,BCAM,BCATM,BCT2,PP18,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCHE,CHE1,CHE2,E1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCKDHA,BCKDE1A,MSU,MSUD1,OVD1A,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCKDHB,E1B,dJ279A18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCND1,BCL1,D11S287E,PRAD1,U21B31,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL2,Bcl-2,PPP1R50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL2A1,ACC-1,ACC-2,BCL2L5,BFL1,GRS,HBPA1,,,,,,,,,,,,,,,,,,,,,,,,,
BCL2L1,BCL-XL/S,BCL2L,BCLX,BCLXL,BCLXS,Bcl-X,PPP1R52,bcl-xL,bcl-xS,,,,,,,,,,,,,,,,,,,,,,
BCL2L2,BCL-W,BCL2-L-2,BCLW,PPP1R51,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAK1P1,BAK2,BCL2L7P1,Bak-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAK1P2,BAK3,BAK3P,BCL2L7P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL3,BCL4,D19S37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL6,BCL5,BCL6A,LAZ3,ZBTB27,ZNF51,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL7A,BCL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBEAP1,BCL8,BCL8A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL9,LGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFRSF17,BCM,BCMA,CD269,TNFRSF13A,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCN2,BCNG-2,BCNG2,HAC-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPN1SW,BCP,BOP,CBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCR,ALL,BCR1,CML,D22S11,D22S662,PHL,,,,,,,,,,,,,,,,,,,,,,,,,
BCRP4,BCR-4,BCR4,BCRL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCS1L,BCS,BCS1,BJS,FLNMS,GRACILE,Hs.6719,MC3DN1,PTD,h-BCS,,,,,,,,,,,,,,,,,,,,,,
BCYRN1,BC200,BC200a,LINC00004,NCRNA00004,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCYRN1P1,BC200b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCYRN1P2,BC200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDH1,BDH,SDR9C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDKRB1,B1BKR,B1R,BKB1R,BKR1,BRADYB1,,,,,,,,,,,,,,,,,,,,,,,,,,
BDKRB2,B2R,BK-2,BK2,BKR2,BRB2,,,,,,,,,,,,,,,,,,,,,,,,,,
BDNF,ANON2,BULN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEVI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFB,AHUS4,ARMD14,BF,BFD,CFAB,CFBD,FB,FBI12,GBG,H2-Bf,PBF2,,,,,,,,,,,,,,,,,,,,
BFSP1,CP115,CP94,CTRCT33,LIFL-H,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGLAP,BGP,OC,OCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGN,DSPG1,PG-S1,PGI,SLRR1A,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEACAM1,BGP,BGP1,BGPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHMT,BHMT1,HEL-S-61p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICD1,BICD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BID,FP497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIK,BIP1,BP4,NBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRDM1,BLIMP1,PRDI-BF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLK,MODY11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLM,BS,RECQ2,RECQL2,RECQL3,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLMH,BH,BMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXCR5,BLR1,CD185,MDR15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLVRA,BLVR,BVR,BVRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLVRB,BVRB,FLR,HEL-S-10,SDR43U1,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNC1,BNC,BSN1,HsT19447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMI1,FLVI2/BMI1,PCGF4,RNF51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMP1,OI13,PCOLC,PCP,PCP2,TLD,,,,,,,,,,,,,,,,,,,,,,,,,,
BMP2,BDA2,BMP2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMP3,BMP-3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMP4,BMP2B,BMP2B1,MCOPS6,OFC11,ZYME,,,,,,,,,,,,,,,,,,,,,,,,,,
BMP5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMP6,VGR,VGR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMP7,OP-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMP8B,BMP8,OP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMPR1A,10q23del,ACVRLK3,ALK3,CD292,SKR5,,,,,,,,,,,,,,,,,,,,,,,,,,
BMPR1B,ALK-6,ALK6,CDw293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMPR2,BMPR-II,BMPR3,BMR2,BRK-3,POVD1,PPH1,T-ALK,,,,,,,,,,,,,,,,,,,,,,,,
BMX,ETK,PSCTK2,PSCTK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLR3D,BN51T,RPC4,RPC53,TSBN51,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNIP1,NIP1,SEC20,TRG-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNIP2,BNIP-2,NIP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNIP3,NIP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNIP3L,BNIP3a,NIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOK,BCL2L9,BOKL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DST,BP240,BPA,BPAG1,CATX-15,CATX15,D6S1101,DMH,DT,EBSB2,HSAN6,MACF2,,,,,,,,,,,,,,,,,,,,
FOXL2,BPES,BPES1,PFRK,PINTO,POF3,,,,,,,,,,,,,,,,,,,,,,,,,,
BPGM,DPGM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPHL,BPH-RP,MCNAA,VACVASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPI,BPIFD1,rBPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRCA1,BRCAI,BRCC1,BROVCA1,IRIS,PNCA4,PPP1R53,PSCP,RNF53,,,,,,,,,,,,,,,,,,,,,,,
BRAF,B-RAF1,BRAF1,NS7,RAFB1,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRCA2,BRCC2,BROVCA2,FACD,FAD,FAD1,FANCD,FANCD1,GLM3,PNCA2,,,,,,,,,,,,,,,,,,,,,,
BRDT,BRD6,CT9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFP36L1,BRF1,Berg36,ERF-1,ERF1,RNF162B,TIS11B,cMG1,,,,,,,,,,,,,,,,,,,,,,,,
